"","Promotion","Event","EventID","Match","Fighter","FighterID","Result","Opponent","OpponentID","Method","Round","Time","Date"
"1301","Brutaal Fight Night","Brutaal Genesis Fight NightFort Frenzy 13",88474,"1","Daniel Andradeyet to c","Daniel-Andrade-380461","Win","Andy Guillenyet to ","Andy-Guillen-380460","N/A","0","0:00",2021-02-06
"1302","CAM Circuito Argentino de MMA","CAMCircuito Argentino de MMA",88501,"5","Javier Zarranz","Javier-Zarranz-233939","Win","Daniel Cornejo","Daniel-Cornejo-323553","Method","0","0:00",2021-02-06
"1303","CAM Circuito Argentino de MMA","CAMCircuito Argentino de MMA",88501,"4","Dante Romeroyet to c","Dante-Romero-200571","Win","Cristian Dominguezyet to ","Cristian-Dominguez-305269","N/A","0","0:00",2021-02-06
"1304","CAM Circuito Argentino de MMA","CAMCircuito Argentino de MMA",88501,"3","Selene Chavezyet to c","Selene-Chavez-305567","Win","Paola Garayyet to ","Paola-Garay-363611","N/A","0","0:00",2021-02-06
"1305","CAM Circuito Argentino de MMA","CAMCircuito Argentino de MMA",88501,"2","Jesus Ruyet to c","Jesus-Ru-216403","Win","Jesus Guzmanyet to ","Jesus-Guzman-362017","N/A","0","0:00",2021-02-06
"1306","CAM Circuito Argentino de MMA","CAMCircuito Argentino de MMA",88501,"1","Maximiliano Perezyet to c","Maximiliano-Perez-214909","Win","Ivan Garciayet to ","Ivan-Garcia-271305","N/A","0","0:00",2021-02-06
"1307","Southeast Asia Fighting Championship","SAFCSoutheast Asia Fighting Championship: Potion Fight Night",88600,"2","Jack Ferguson","Jack-Ferguson-209453","Win","Wisawa Kaveevaragorn","Wisawa-Kaveevaragorn-204349","Method Submission (Arm-Triangle Choke)","1","1:58",2021-02-06
"1308","Southeast Asia Fighting Championship","SAFCSoutheast Asia Fighting Championship: Potion Fight Night",88600,"1","Kristof Kirsch","Kristof-Kirsch-381376","Win","Corrie Van Wyk","Corrie-Van-Wyk-342399","Submission (Guillotine Choke)N/A","1","1:26",2021-02-06
"1309","One Pride MMA","One Pride MMA Fight Night 41Pasulatan vs. Mamana 2",88601,"9","Billy Pasulatan","Billy-Pasulatan-283189","Win","Brando Mamana","Brando-Mamana-282843","Method","0","0:00",2021-02-06
"1310","One Pride MMA","One Pride MMA Fight Night 41Pasulatan vs. Mamana 2",88601,"8","Windri Patilimayet to c","Windri-Patilima-323519","Win","Sarwo Edhi Samyet to ","Sarwo-Edhi-Sam-323433","N/A","0","0:00",2021-02-06
"1311","One Pride MMA","One Pride MMA Fight Night 41Pasulatan vs. Mamana 2",88601,"7","Eperaim Gintingyet to c","Eperaim-Ginting-302541","Win","Martin Sulaimanyet to ","Martin-Sulaiman-323413","N/A","0","0:00",2021-02-06
"1312","One Pride MMA","One Pride MMA Fight Night 41Pasulatan vs. Mamana 2",88601,"6","Ronal Siahaanyet to c","Ronal-Siahaan-356923","Win","Riyanto Riyantoyet to ","Riyanto-Riyanto-352471","N/A","0","0:00",2021-02-06
"1313","One Pride MMA","One Pride MMA Fight Night 41Pasulatan vs. Mamana 2",88601,"5","Rotama Silalahiyet to c","Rotama-Silalahi-380871","Win","Ahmad Azaruddin Al Abroryet to ","Ahmad-Azaruddin-Al-Abror-380872","N/A","0","0:00",2021-02-06
"1314","One Pride MMA","One Pride MMA Fight Night 41Pasulatan vs. Mamana 2",88601,"4","Wardi Suwardiyet to c","Wardi-Suwardi-196071","Win","Winardi Winardiyet to ","Winardi-Winardi-315441","N/A","0","0:00",2021-02-06
"1315","One Pride MMA","One Pride MMA Fight Night 41Pasulatan vs. Mamana 2",88601,"3","Filipus Ranggayet to c","Filipus-Rangga-325797","Win","Mario Satya Wirawanyet to ","Mario-Satya-Wirawan-92699","N/A","0","0:00",2021-02-06
"1316","One Pride MMA","One Pride MMA Fight Night 41Pasulatan vs. Mamana 2",88601,"2","Dimas Wiradinatayet to c","Dimas-Wiradinata-376705","Win","Abdul Muniryet to ","Abdul-Munir-376706","N/A","0","0:00",2021-02-06
"1317","One Pride MMA","One Pride MMA Fight Night 41Pasulatan vs. Mamana 2",88601,"1","Victor Johanisyet to c","Victor-Johanis-324695","Win","Wicaksono Wicaksonoyet to ","Wicaksono-Wicaksono-283157","N/A","0","0:00",2021-02-06
"1318","All-Russian Organization for the Development of Mixed Martial Arts","MMA Series 25Storm",88602,"8","Alexey Shurkevich","Alexey-Shurkevich-176961","Win","Sharapudin Magomedov","Sharapudin-Magomedov-313819","Method","0","0:00",2021-02-06
"1319","All-Russian Organization for the Development of Mixed Martial Arts","MMA Series 25Storm",88602,"7","Nurzhigit Karaevyet to c","Nurzhigit-Karaev-275931","Win","Alexander Osetrovyet to ","Alexander-Osetrov-255203","N/A","0","0:00",2021-02-06
"1320","All-Russian Organization for the Development of Mixed Martial Arts","MMA Series 25Storm",88602,"6","Miri Sadygovyet to c","Miri-Sadygov-213953","Win","Arsen Ataevyet to ","Arsen-Ataev-246185","N/A","0","0:00",2021-02-06
"1321","All-Russian Organization for the Development of Mixed Martial Arts","MMA Series 25Storm",88602,"5","Yulia Ostroverkhovayet to c","Yulia-Ostroverkhova-296075","Win","Daria Bankinayet to ","Daria-Bankina-380258","N/A","0","0:00",2021-02-06
"1322","All-Russian Organization for the Development of Mixed Martial Arts","MMA Series 25Storm",88602,"4","Vladislav Shabalinyet to c","Vladislav-Shabalin-191351","Win","Denis Kirillovyet to ","Denis-Kirillov-255519","N/A","0","0:00",2021-02-06
"1323","All-Russian Organization for the Development of Mixed Martial Arts","MMA Series 25Storm",88602,"3","Anton Mitrofanovyet to c","Anton-Mitrofanov-380874","Win","Valmir Galievyet to ","Valmir-Galiev-287067","N/A","0","0:00",2021-02-06
"1324","All-Russian Organization for the Development of Mixed Martial Arts","MMA Series 25Storm",88602,"2","Evgeniy Sherbakovyet to c","Evgeniy-Sherbakov-221989","Win","Rashad Galaychievyet to ","Rashad-Galaychiev-265349","N/A","0","0:00",2021-02-06
"1325","All-Russian Organization for the Development of Mixed Martial Arts","MMA Series 25Storm",88602,"1","Makhmud Rakhmanovyet to c","Makhmud-Rakhmanov-322969","Win","Karen Ambartsumyanyet to ","Karen-Ambartsumyan-380873","N/A","0","0:00",2021-02-06
"1326","Gladiator Combat Fight","GCF 54Gladiator Combat Fight 54",88603,"9","Thiago Tavares","Thiago-Tavares-4647","Win","Jean Carlos Liebl","Jean-Carlos-Liebl-149137","Method Submission (Arm-Triangle Choke)","1","1:27",2021-02-06
"1327","Gladiator Combat Fight","GCF 54Gladiator Combat Fight 54",88603,"8","Jackson Loureiro","Jackson-Loureiro-143175","Win","Amauricio Galvao Pinheiro","Amauricio-Galvao-Pinheiro-170137","Submission (Arm-Triangle Choke)Gaston Oliveira Jr.","1","1:21",2021-02-06
"1328","Gladiator Combat Fight","GCF 54Gladiator Combat Fight 54",88603,"7","Victoria Souza","Victoria-Souza-355463","Win","Valeska Silva","Valeska-Silva-381021","TKO (Punches)Rogerio Gauderio","1","1:20",2021-02-06
"1329","Gladiator Combat Fight","GCF 54Gladiator Combat Fight 54",88603,"6","Matheus Salvador","Matheus-Salvador-376793","Win","Diego Frigotto","Diego-Frigotto-377023","TKO (Punches)Rogerio Gauderio","1","1:21",2021-02-06
"1330","Gladiator Combat Fight","GCF 54Gladiator Combat Fight 54",88603,"5","Jair Jesuino","Jair-Jesuino-381025","Win","Evandro  Rosa","Evandro-Rosa-381024","TKO (Punches)Junior Silva","1","0:25",2021-02-06
"1331","Gladiator Combat Fight","GCF 54Gladiator Combat Fight 54",88603,"4","Julio Cesar","Julio-Cesar-381023","Win","Jardel Fazioni","Jardel-Fazioni-194919","TKO (Punches)Junior Silva","1","0:51",2021-02-06
"1332","Gladiator Combat Fight","GCF 54Gladiator Combat Fight 54",88603,"3","Matheus Nascimento","Matheus-Nascimento-367695","Win","Eduardo Francisco","Eduardo-Francisco-381022","Unanimous DecisionGastao Junior","3","5:00",2021-02-06
"1333","Gladiator Combat Fight","GCF 54Gladiator Combat Fight 54",88603,"2","Willian  Silva","Willian-Silva-381026","Win","Cleyton Oliveira","Cleyton-Oliveira-381027","TKO (Punches)Gastao Junior","3","0:36",2021-02-06
"1334","Gladiator Combat Fight","GCF 54Gladiator Combat Fight 54",88603,"1","Magno Dias","Magno-Dias-346541","Win","Savio Shimite","Savio-Shimite-297465","Submission (Rear-Naked Choke)Junior Silva","1","3:48",2021-02-06
"1335","Gladiator (Japan)","GladiatorGladiator 013 in Osaka",88383,"11","Takaya Takemoto","Takaya-Takemoto-124043","Win","Shunichi Shimizu","Shunichi-Shimizu-22677","Method","0","0:00",2021-02-07
"1336","Gladiator (Japan)","GladiatorGladiator 013 in Osaka",88383,"10","Munehiro Fujitayet to c","Munehiro-Fujita-36595","Win","Akira Haraguchiyet to ","Akira-Haraguchi-337251","N/A","0","0:00",2021-02-07
"1337","Gladiator (Japan)","GladiatorGladiator 013 in Osaka",88383,"9","Masayuki Watanabeyet to c","Masayuki-Watanabe-115505","Win","Kengo Fujitayet to ","Kengo-Fujita-190739","N/A","0","0:00",2021-02-07
"1338","Gladiator (Japan)","GladiatorGladiator 013 in Osaka",88383,"8","Takeshi Kunitoyet to c","Takeshi-Kunito-220579","Win","Taiki Hamasakiyet to ","Taiki-Hamasaki-63033","N/A","0","0:00",2021-02-07
"1339","Gladiator (Japan)","GladiatorGladiator 013 in Osaka",88383,"7","Yuki Uejimayet to c","Yuki-Uejima-35426","Win","Yuto Aragakiyet to ","Yuto-Aragaki-255769","N/A","0","0:00",2021-02-07
