"","Match","Fighter","Result","Opponent","Method","Round","Time","Date"
"257","6","Jeremy Horn","Win","Daiju Takase","TKO (Punches)John McCarthy","1","4:41",1999-07-16
"258","5","Paul Jones","Win","Flavio Luiz Moura","Submission (Rear-Naked Choke)John McCarthy","1","4:20",1999-07-16
"259","4","Tsuyoshi Kosaka","Win","Tim Lajcik","TKO (Corner Stoppage)John McCarthy","2","5:00",1999-07-16
"260","3","Eugene Jackson","Win","Royce Alger","KO (Punch)John McCarthy","2","1:19",1999-07-16
"261","2","Andre Roberts","Win","Ron Waterman","KO (Punch)John McCarthy","1","2:51",1999-07-16
"262","1","Travis Fulton","Win","David Dodd","Decision (Unanimous)John McCarthy","2","5:00",1999-07-16
"263","8","Frank Shamrock","Win","Tito Ortiz","Method TKO (Submission to Punches)","4","4:42",1999-09-24
"264","7","Tim Lajcikd","Win","Ron Waterman","DrawJohn McCarthy","3","5:00",1999-09-24
"265","6","Jeremy Horn","Win","Jason Godsey","Submission (Armbar)John McCarthy","1","2:08",1999-09-24
"266","5","Brad Kohler","Win","Steve Judson","KO (Punch)John McCarthy","1","0:30",1999-09-24
"267","4","Chuck Liddell","Win","Paul Jones","TKO (Punches)John McCarthy","1","3:53",1999-09-24
"268","3","Matt Hughes","Win","Valeri Ignatov","Decision (Unanimous)John McCarthy","3","5:00",1999-09-24
"269","2","John Lewis","Win","Lowell Anderson","TKO (Corner Stoppage)John McCarthy","3","0:13",1999-09-24
"270","1","Jens Pulverd","Win","Alfonso Alcarez","DrawJohn McCarthy","2","5:00",1999-09-24
"271","7","Kevin Randleman","Win","Pete Williams","Method Decision","5","5:00",1999-11-19
"272","6","Pedro Rizzo","Win","Tsuyoshi Kosaka","TKO (Punches)John McCarthy","3","1:12",1999-11-19
"273","5","Kenichi Yamamoto","Win","Katsuhisa Fujii","Submission (Kneebar)John McCarthy","1","4:15",1999-11-19
"274","4","Joe Slick","Win","Jason DeLucia","TKO (Injury)John McCarthy","1","1:12",1999-11-19
"275","3","Eugene Jackson","Win","Keiichiro Yamamiya","KO (Punch)John McCarthy","3","3:12",1999-11-19
"276","2","Kenichi Yamamoto","Win","Daiju Takase","Decision (Unanimous)John McCarthy","3","5:00",1999-11-19
"277","1","Katsuhisa Fujii","Win","Masutatsu Yano","TKO (Punches)John McCarthy","2","3:12",1999-11-19
"278","7","Tedd Williams","Win","Steve Judson","Method TKO (Punches)","1","3:23",2000-03-10
"279","6","Lance Gibson","Win","Jermaine Andre","KO (Knee)John McCarthy","3","3:35",2000-03-10
"280","5","Dave Menne","Win","Fabiano Iha","Decision (Unanimous)John McCarthy","3","5:00",2000-03-10
"281","4","Bob Cook","Win","Tiki Ghosn","Submission (Rear-Naked Choke)John McCarthy","2","1:29",2000-03-10
"282","3","Jens Pulver","Win","David Velasquez","TKO (Punches)John McCarthy","2","2:41",2000-03-10
"283","2","Scott Adams","Win","Ian Freeman","Submission (Heel Hook)John McCarthy","1","3:09",2000-03-10
"284","1","Shonie Carter","Win","Brad Gumm","Decision (Unanimous)John McCarthy","2","5:00",2000-03-10
"285","6","Tito Ortiz","Win","Wanderlei Silva","Method Decision (Unanimous)","5","5:00",2000-04-14
"286","5","Murilo Bustamante","Win","Yoji Anjo","Submission (Arm-Triangle Choke)John McCarthy","2","0:31",2000-04-14
"287","4","Sanae Kikuta","Win","Eugene Jackson","Submission (Armbar)John McCarthy","1","4:38",2000-04-14
"288","3","Ron Waterman","Win","Satoshi Honma","Decision (Unanimous)John McCarthy","3","5:00",2000-04-14
"289","2","Ikuhisa Minowa","Win","Joe Slick","TKO (Cut)John McCarthy","3","2:02",2000-04-14
"290","1","LaVerne Clark","Win","Koji Oishi","Decision (Majority)John McCarthy","3","5:00",2000-04-14
"291","8","Kevin Randleman","Win","Pedro Rizzo","Method Decision (Unanimous)","5","5:00",2000-06-09
"292","7","Tyrone Roberts","Win","David Dodd","Decision (Unanimous)John McCarthy","3","5:00",2000-06-09
"293","6","Pat Miletich","Win","John Alessio","Submission (Armbar)John McCarthy","2","1:43",2000-06-09
"294","5","Amaury Bitetti","Win","Alex Andrade","Disqualification (Illegal Kicks)John McCarthy","2","0:43",2000-06-09
"295","4","Matt Hughes","Win","Marcelo Aguiar","TKO (Doctor Stoppage)John McCarthy","1","4:34",2000-06-09
"296","3","Jens Pulver","Win","Joao Roque","Decision (Unanimous)John McCarthy","3","5:00",2000-06-09
"297","2","Ian Freeman","Win","Nate Schroeder","TKO (Submission to Punches)John McCarthy","2","2:13",2000-06-09
"298","1","Shonie Carter","Win","Adrian Serrano","Decision (Unanimous)John McCarthy","2","5:00",2000-06-09
"299","8","Pedro Rizzo","Win","Dan Severn","Method TKO (Submission to Punches)","1","1:33",2000-09-22
"300","7","Maurice Smith","Win","Bobby Hoffman","Decision (Majority)John McCarthy","3","5:00",2000-09-22
"301","6","Jeremy Horn","Win","Eugene Jackson","Submission (Armbar)John McCarthy","1","4:32",2000-09-22
"302","5","Fabiano Iha","Win","LaVerne Clark","Submission (Armbar)John McCarthy","1","1:10",2000-09-22
"303","4","Yuki Kondo","Win","Alexandre Dantas","TKO (Punches)John McCarthy","3","2:28",2000-09-22
"304","3","Ian Freeman","Win","Tedd Williams","Decision (Unanimous)John McCarthy","3","5:00",2000-09-22
"305","2","Jeff Monson","Win","Tim Lajcik","Decision (Unanimous)John McCarthy","2","5:00",2000-09-22
"306","1","Brad Gumm","Draw","CJ Fernandes","DrawN/A","2","5:00",2000-09-22
"307","7","Randy Couture","Win","Kevin Randleman","Method TKO (Strikes)","3","4:13",2000-11-17
"308","6","Renato Sobral","Win","Maurice Smith","Decision (Unanimous)John McCarthy","3","5:00",2000-11-17
"309","5","Josh Barnett","Win","Gan McGee","TKO (Punches)John McCarthy","2","4:34",2000-11-17
"310","4","Andrei Arlovski","Win","Aaron Brink","Submission (Armbar)John McCarthy","1","0:55",2000-11-17
"311","3","Jens Pulver","Win","John Lewis","KO (Punch)John McCarthy","1","0:15",2000-11-17
"312","2","Mark Hughes","Win","Alex Stiebling","Decision (Unanimous)John McCarthy","2","5:00",2000-11-17
"313","1","Ben Earwood","Win","Chris Lytle","Decision (Unanimous)John McCarthy","2","5:00",2000-11-17
"314","7","Tito Ortiz","Win","Yuki Kondo","Method Submission (Neck Crank)","1","1:52",2000-12-16
"315","6","Pat Miletich","Win","Kenichi Yamamoto","Submission (Guillotine Choke)John McCarthy","2","1:58",2000-12-16
"316","5","Matt Lindland","Win","Yoji Anjo","TKO (Punches)John McCarthy","1","2:58",2000-12-16
"317","4","Fabiano Iha","Win","Daiju Takase","TKO (Strikes)John McCarthy","1","2:24",2000-12-16
"318","3","Evan Tanner","Win","Lance Gibson","TKO (Punches and Elbows)John McCarthy","1","4:48",2000-12-16
"319","2","Dennis Hallman","Win","Matt Hughes","Submission (Armbar)John McCarthy","1","0:20",2000-12-16
"320","1","Chuck Liddell","Win","Jeff Monson","Decision (Unanimous)John McCarthy","3","5:00",2000-12-16
"321","8","Tito Ortiz","Win","Evan Tanner","Method KO (Slam)","1","0:32",2001-02-23
"322","7","Jens Pulver","Win","Caol Uno","Decision (Unanimous)John McCarthy","5","5:00",2001-02-23
"323","6","Fabiano Iha","Win","Phil Johns","Submission (Armbar)John McCarthy","1","2:05",2001-02-23
"324","5","Elvis Sinosic","Win","Jeremy Horn","Submission (Triangle Armbar)John McCarthy","1","2:59",2001-02-23
"325","4","Pedro Rizzo","Win","Josh Barnett","KO (Punch)John McCarthy","2","4:21",2001-02-23
"326","3","Bobby Hoffma","Win","Mark Robins","No Contest (Hoffman Failed Drug Test)John McCarthy","1","3:27",2001-02-23
"327","2","Phil Baroni","Win","Curtis Stout","Decision (Unanimous)John McCarthy","2","5:00",2001-02-23
"328","1","Sean Sherk","Win","Tiki Ghosn","TKO (Shoulder Injury)Mason White","2","4:47",2001-02-23
"329","16","William Sriyapai","Win","Kit Cope","Method Submission (Rear-Naked Choke)","1","3:18",1999-10-30
"330","15","Chris Brennan","Win","Joe Stevenson","Submission (Triangle Choke)Larry Landless","1","2:04",1999-10-30
"331","14","Deshon Dungey","Win","David Arliero Colon","TKO (Submission to Strikes)Larry Landless","1","1:06",1999-10-30
"332","13","Steve Treadwell","Win","Mike Bourke","KOLarry Landless","1","0:11",1999-10-30
"333","12","Brian    Foster","Win","Frank Rodriguez","TKO (Submission to Strikes)Larry Landless","1","4:48",1999-10-30
"334","11","Betiss Mansouri","Win","Jason Meaders","Decision (Unanimous)Larry Landless","3","5:00",1999-10-30
"335","10","Erik Meaders","Win","Jeremy Williams","DecisionLarry Landless","2","5:00",1999-10-30
"336","9","John Leon","Win","Jesse Contaeras","TKO (Cut)Larry Landless","1","4:17",1999-10-30
"337","8","Jim Abrilled","Win","Steve Scarpias","DrawLarry Landless","2","5:00",1999-10-30
"338","7","John Jensen","Win","Renato Bruzzi","Decision (Unanimous)Larry Landless","2","5:00",1999-10-30
"339","6","Robert Riffner","Win","Matt Montecito","Submission (Hammerlock)Larry Landless","1","4:26",1999-10-30
"340","5","Tyson Johnson","Win","Benny Leo","TKO (Submission to Strikes)Larry Landless","1","1:13",1999-10-30
"341","4","Al Garza","Win","Rudy Martinez","Submission (Armbar)Larry Landless","1","3:18",1999-10-30
"342","3","David Step","Win","Lee Merrill","Submission (Rear-Naked Choke)Larry Landless","1","1:18",1999-10-30
"343","2","Eddie Estrellad","Win","Jared Wilsford","DrawLarry Landless","2","5:00",1999-10-30
"344","1","Armando Sanchez","Win","Valentijne Lasoya","Decision (Unanimous)Larry Landless","2","5:00",1999-10-30
"345","13","Ricco Rodriguez","Win","Travis Fulton","Method Submission (Armbar)","1","4:49",2000-02-05
"346","12","David Dodd","Win","John Jensen","Submission (Kneebar)N/A","1","0:58",2000-02-05
"347","11","John Matua","Win","Steve Treadwell","TKO (Submission to Punches)N/A","1","2:38",2000-02-05
"348","10","Romie Aram","Win","Brian    Foster","Decision (Unanimous)N/A","2","5:00",2000-02-05
"349","9","Charlie Kohler","Draw","Erik Meaders","DrawN/A","2","5:00",2000-02-05
"350","8","Tiki Ghosn","Win","Jason Maxwell","Decision (Unanimous)N/A","2","5:00",2000-02-05
"351","7","Roger Godinez","Win","Bill Parker","TKO (Exhaustion)N/A","1","3:08",2000-02-05
"352","6","Rick Kerns","Draw","Mike Grimace","DrawN/A","2","5:00",2000-02-05
"353","5","Nick LaQuette","Win","Alex Richard","TKO (Submission to Punches)N/A","2","1:42",2000-02-05
"354","4","Randy Velarde","Win","Tim Conrad","KO (Punches)N/A","1","0:08",2000-02-05
"355","3","Brian Warren","Win","Oscar Oscar","TKO (Punches)N/A","1","2:53",2000-02-05
"356","2","Duane Ludwig","Win","David Ibarra","KO (Head Kick)N/A","1","4:14",2000-02-05
"357","1","David Step","Win","Jeff Cahill","Submission (Triangle Choke)N/A","1","1:39",2000-02-05
"358","12","Vernon White","Win","Todd Medina","Method KO (Punch)","1","0:09",2000-04-15
"359","11","Chris Brennan","Win","Antonio McKee","KO (Head Kick)Larry Landless","2","0:09",2000-04-15
"360","10","Mike Bourke","Win","Steve Treadwell","TKO (Corner Stoppage)N/A","1","1:46",2000-04-15
"361","9","Kelly Dullanty","Win","Shad Smith","TKO (Punches)N/A","1","1:58",2000-04-15
"362","8","Javier Vazquez","Win","Antonio Emay","TKO (Injury)N/A","1","2:44",2000-04-15
"363","7","Rick Kerns","Win","Will Ascencio","Submission (Triangle Choke)N/A","1","1:34",2000-04-15
"364","6","Sean Sullivan","Win","Curtis McWatters","Submission (Heel Hook)N/A","1","1:33",2000-04-15
"365","5","Jim Abrille","Win","Tim Conrad","Submission (Heel Hook)N/A","1","0:37",2000-04-15
"366","4","Joe Stevenson","Win","Toby Imada","DecisionN/A","2","5:00",2000-04-15
"367","3","Duane Ludwig","Win","Jason Maxwell","Decision (Unanimous)N/A","2","5:00",2000-04-15
"368","2","David Step","Win","Armando Sanchez","Submission (Armbar)N/A","1","1:32",2000-04-15
"369","1","Matt Barrazza","Win","Jeff Cahill","Submission (Rear-Naked Choke)N/A","1","2:01",2000-04-15
"370","11","Joe Hurley","Win","Chris Brennan","Method KO (Elbows)","1","4:22",2000-09-16
"371","10","Jerry Bohlander","Win","Brian    Foster","Submission (Armbar)N/A","2","1:04",2000-09-16
"372","9","Amir Rahnavardi","Win","Daijiro Matsui","Decision (Unanimous)N/A","3","5:00",2000-09-16
"373","8","Mike Bourke","Win","John Matua","TKO (Corner Stoppage)N/A","1","5:00",2000-09-16
"374","7","Marvin Eastman","Win","Ioka Tianuu","TKO (Submission to Punches)N/A","1","3:32",2000-09-16
"375","6","Mark Smith","Win","Jay Martinez","Decision (Unanimous)N/A","2","5:00",2000-09-16
"376","5","Jason Brudvik","Win","Aaron Anderson","Submission (Triangle Choke)N/A","0","N/A",2000-09-16
"377","4","Romie Aram","Win","Scott Goddard","TKO (Punches)N/A","2","2:41",2000-09-16
"378","3","Yves Edwards","Win","Danny Bennett","Submission (Rear-Naked Choke)N/A","1","3:02",2000-09-16
"379","2","Dean Lister","Win","John Jensen","Submission (Kneebar)N/A","1","1:48",2000-09-16
"380","1","Trevor Lally","Win","Kenneth Tenorio","Submission (Rear-Naked Choke)N/A","1","4:10",2000-09-16
"381","10","Pete Williams","Win","Roger Neff","Method KO (Punch)","1","0:06",2000-11-29
"382","9","Vernon White","Win","David Dodd","KO (Flying Knee)N/A","2","3:43",2000-11-29
"383","8","Kelly Dullanty","Win","Duane Ludwig","Decision (Unanimous)N/A","3","5:00",2000-11-29
"384","7","Joe Stevenson","Win","Erik Meaders","Decision (Unanimous)N/A","3","5:00",2000-11-29
"385","6","Tony Galindo","Win","Brian Hawkins","TKO (Punches) N/A","1","1:30",2000-11-29
"386","5","Betiss Mansouri","Win","Adrian Serrano","Submission (Guillotine Choke)N/A","2","0:22",2000-11-29
"387","4","Jason Buck","Win","Jason Ireland","Decision (Unanimous)N/A","3","5:00",2000-11-29
"388","3","Dave Knaggs","Win","Mike Lee","Decision (Unanimous)N/A","3","5:00",2000-11-29
"389","2","Jerry Jenkins","Win","Christopher Khon","Submission (Rear-Naked Choke)N/A","1","1:55",2000-11-29
"390","1","Quinton Jackson","Win","Rob Smith","Decision (Unanimous)N/A","3","5:00",2000-11-29
"391","6","Rickson Gracie","Win","Nobuhiko Takada","Method Submission (Armbar)","1","4:47",1997-10-11
"392","5","Kimo Leopoldod","Win","Dan Severn","Draw (Time Limit)Ryogaku Wada","1","30:00",1997-10-11
"393","4","Koji Kitao","Win","Nathan Jones","Submission (Keylock)Ryogaku Wada","1","2:14",1997-10-11
"394","3","Renzo Gracied","Win","Akira Shoji","Draw (Time Limit)Yuji Shimada","3","10:00",1997-10-11
"395","2","Gary Goodridge","Win","Oleg Taktarov","KO (Punch)Ryogaku Wada","1","4:57",1997-10-11
"396","1","Kazunari Murakami","Win","John Dixson","Submission (Armbar)Takumi Adachi","1","1:34",1997-10-11
"397","6","Mark Kerr","Win","Branko Cikatic","Method Disqualification (Rope Grabbing)","1","2:14",1998-03-15
"398","5","Marco Ruas","Win","Gary Goodridge","Submission (Heel Hook)Takumi Adachi","1","9:09",1998-03-15
"399","4","Renzo Gracie","Win","Sanae Kikuta","Submission (Guillotine Choke)Takumi Adachi","6","0:43",1998-03-15
"400","3","Kazushi Sakuraba","Win","Vernon White","Submission (Armbar)Yoshinori Nishi","3","6:53",1998-03-15
"401","2","Akira Shoji","Win","Juan Mott","Submission (Rear-Naked Choke)Takumi Adachi","1","3:47",1998-03-15
"402","1","Royler Gracie","Win","Naoki Sano","Submission (Armbar)Yoshinori Nishi","1","33:14",1998-03-15
"403","6","Nobuhiko Takada","Win","Kyle Sturgeon","Method Submission (Heel Hook)","1","2:18",1998-06-24
"404","5","Mark Kerr","Win","Pedro Otavio","Technical Submission (Kimura)Yuji Shimada","1","2:13",1998-06-24
"405","4","Gary Goodridge","Win","Amir Rahnavardi","KO (Punches)Takumi Adachi","1","7:22",1998-06-24
"406","3","Kazushi Sakuraba","Win","Carlos Newton","Submission (Kneebar)Yuji Shimada","2","5:19",1998-06-24
"407","2","Daiju Takase","Win","Emmanuel Yarborough","TKO (Submission to Punches)Takumi Adachi","2","3:22",1998-06-24
"408","1","Daijiro Matsuid","Win","Akira Shoji","Draw (Time Limit)Yuji Shimada","4","10:00",1998-06-24
"409","8","Rickson Gracie","Win","Nobuhiko Takada","Method Submission (Armbar)","1","9:30",1998-10-11
"410","7","Mark Kerr","Win","Hugo Duarte","TKO (Retirement)Takumi Adachi","3","2:32",1998-10-11
"411","6","Alexander Otsuka","Win","Marco Ruas","TKO (Corner Stoppage)Takumi Adachi","2","10:00",1998-10-11
"412","5","Satoshi Honma","Win","Naoki Sano","TKO (Punches)Yoshinori Nishi","1","9:25",1998-10-11
"413","4","Kazushi Sakurabad","Win","Allan Goes","Draw (Time Limit)Yuji Shimada","3","10:00",1998-10-11
"414","3","Daijiro Matsuid","Win","Sanae Kikuta","Draw (Time Limit)Akira Okabayashi","3","10:00",1998-10-11
"415","2","Akira Shoji","Win","Wallid Ismail","TKO (Punches)Yuji Shimada","2","1:26",1998-10-11
"416","1","Igor Vovchanchyn","Win","Gary Goodridge","TKO (Punches)Takumi Adachi","1","5:58",1998-10-11
"417","6","Nobuhiko Takada","Win","Mark Coleman","Method Submission (Heel Hook)","2","1:44",1999-04-29
"418","5","Kazushi Sakuraba","Win","Vitor Belfort","Decision (Unanimous)Yuji Shimada","2","10:00",1999-04-29
"419","4","Enson Inoue","Win","Soichi Nishida","Submission (Rear-Naked Choke)Yuji Shimada","1","0:24",1999-04-29
"420","3","Igor Vovchanchyn","Win","Akira Shoji","Decision (Unanimous)Akira Okabayashi","2","10:00",1999-04-29
"421","2","Francisco Bueno","Win","Satoshi Honma","TKO (Punches)Keiji Shiozaki","1","4:59",1999-04-29
"422","1","Egan Inoue","Win","Minoru Toyonaga","TKO (Punches)Yuji Shimada","1","5:53",1999-04-29
"423","7","Mark Kerr","Win","Nobuhiko Takada","Method Submission (Kimura)","1","3:04",1999-07-04
"424","6","Kazushi Sakuraba","Win","Ebenezer Fontes Braga","Submission (Armbar)Yuji Shimada","1","9:23",1999-07-04
"425","5","Naoya Ogawa","Win","Gary Goodridge","Submission (Keylock)Yuji Shimada","2","0:36",1999-07-04
"426","4","Akira Shoji","Win","Guy Mezger","Decision (Split)Yuji Shimada","3","5:00",1999-07-04
"427","3","Igor Vovchanchyn","Win","Carlos Barreto","Decision (Unanimous)Akira Okabayashi","3","5:00",1999-07-04
"428","2","Carlos Newton","Win","Daijiro Matsui","Decision (Unanimous)Akira Okabayashi","3","5:00",1999-07-04
"429","1","Carl Ognibene","Win","Egan Inoue","Decision (Unanimous)Akira Okabayashi","3","5:00",1999-07-04
"430","6","Mark Kerr","Win","Igor Vovchanchyn","Method No Contest (Illegal Knee Strikes)","2","4:36",1999-09-12
"431","5","Kazushi Sakuraba","Win","Anthony Macias","Submission (Armbar)Yuji Shimada","2","2:30",1999-09-12
"432","4","Akira Shoji","Win","Larry Parker","Decision (Unanimous)Akira Okabayashi","3","5:00",1999-09-12
"433","3","Maurice Smith","Win","Branko Cikatic","Submission (Forearm Choke)Akira Okabayashi","1","7:33",1999-09-12
"434","2","Wanderlei Silva","Win","Carl Ognibene","Decision (Unanimous)Keiji Shiozaki","2","10:00",1999-09-12
"435","1","Daijiro Matsui","Win","Bob Schrijber","Disqualification (Matsui Kicked After Bell)Keiji Shiozaki","1","10:00",1999-09-12
"436","8","Kazushi Sakuraba","Win","Royler Gracie","Method Technical Submission (Kimura)","2","13:16",1999-11-21
"437","7","Renzo Gracie","Win","Alexander Otsuka","Decision (Unanimous)Akira Okabayashi","2","10:00",1999-11-21
"438","6","Igor Vovchanchyn","Win","Francisco Bueno","KO (Punches)Yuji Shimada","1","1:23",1999-11-21
"439","5","Tom Erikson","Win","Gary Goodridge","Decision (Unanimous)Keiji Shiozaki","2","10:00",1999-11-21
"440","4","Mark Coleman","Win","Ricardo Morais","Decision (Unanimous)Yuji Shimada","2","10:00",1999-11-21
"441","3","Allan Goes","Win","Carl Ognibene","Submission (Arm-Triangle Choke)Akira Okabayashi","1","9:16",1999-11-21
"442","2","Frank Trigg","Win","Fabiano Iha","TKO (Punches)Keiji Shiozaki","1","5:00",1999-11-21
"443","1","Wanderlei Silva","Win","Daijiro Matsui","Decision (Unanimous)Akira Okabayashi","2","10:00",1999-11-21
